,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#,Time
301,10000,8982,1018,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,1.0
302,10000,8951,1049,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,2.0
303,10000,8892,1108,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,3.0
304,10000,8831,1169,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,4.0
305,10000,8755,1245,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,5.0
306,10000,8666,1334,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,6.0
307,9998,8576,1422,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,7.0
308,9996,8481,1515,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,8.0
309,9993,8368,1625,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,9.0
310,9988,8253,1735,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,10.0
311,9979,8141,1838,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,11.0
312,9971,8015,1956,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,12.0
313,9961,7858,2103,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,13.0
314,9944,7705,2239,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,14.0
315,9934,7523,2410,1,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,15.0
316,9918,7352,2563,3,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,16.0
317,9908,7179,2723,6,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,17.0
318,9888,7001,2869,18,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,18.0
319,9871,6779,3065,27,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,19.0
320,9850,6559,3247,44,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,20.0
321,9831,6345,3426,60,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,21.0
322,9806,6161,3555,90,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,22.0
323,9780,5943,3721,116,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,23.0
324,9759,5714,3878,167,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,24.0
325,9737,5475,4039,223,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,25.0
326,9708,5253,4175,280,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,26.0
327,9669,5047,4276,346,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,27.0
328,9637,4822,4381,434,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,28.0
329,9608,4615,4470,523,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,29.0
330,9569,4382,4574,613,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,30.0
331,9533,4192,4613,728,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,31.0
332,9490,4013,4629,848,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,32.0
333,9450,3804,4678,968,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,33.0
334,9410,3630,4672,1108,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,34.0
335,9372,3446,4668,1258,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,35.0
336,9335,3260,4683,1392,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,36.0
337,9301,3084,4681,1536,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,37.0
338,9262,2932,4665,1665,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,38.0
339,9216,2762,4630,1824,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,39.0
340,9175,2614,4591,1970,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,40.0
341,9141,2482,4546,2113,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,41.0
342,9097,2358,4460,2279,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,42.0
343,9059,2242,4389,2428,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,43.0
344,9019,2134,4298,2587,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,44.0
345,8988,2030,4186,2772,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,45.0
346,8950,1927,4097,2926,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,46.0
347,8912,1841,3994,3077,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,47.0
348,8881,1747,3895,3239,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,48.0
349,8849,1669,3792,3388,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,49.0
350,8814,1605,3682,3527,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,50.0
351,8786,1518,3581,3687,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,51.0
352,8741,1458,3451,3832,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,52.0
353,8713,1401,3340,3972,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,53.0
354,8684,1350,3228,4106,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,54.0
355,8662,1299,3104,4259,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,55.0
356,8635,1270,2971,4394,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,56.0
357,8612,1235,2852,4525,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,57.0
358,8580,1204,2739,4637,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,58.0
359,8550,1170,2624,4756,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,59.0
360,8524,1143,2496,4885,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,60.0
361,8505,1127,2398,4980,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,61.0
362,8484,1093,2291,5100,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,62.0
363,8461,1070,2185,5206,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,63.0
364,8443,1045,2080,5318,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,64.0
365,8423,1029,1987,5407,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,65.0
366,8406,1003,1903,5500,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,66.0
367,8386,987,1814,5585,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,67.0
368,8369,974,1724,5671,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,68.0
369,8349,965,1630,5754,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,69.0
370,8324,949,1541,5834,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,70.0
371,8304,937,1453,5914,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,71.0
372,8291,926,1376,5989,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,72.0
373,8284,915,1323,6046,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,73.0
374,8270,909,1258,6103,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,74.0
375,8259,901,1193,6165,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,75.0
376,8251,887,1133,6231,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,76.0
377,8239,881,1059,6299,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,77.0
378,8228,873,1008,6347,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,78.0
379,8220,868,954,6398,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,79.0
380,8213,862,912,6439,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,80.0
381,8203,856,861,6486,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,81.0
382,8196,852,809,6535,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,82.0
383,8192,847,769,6576,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,83.0
384,8180,846,717,6617,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,84.0
385,8179,840,676,6663,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,85.0
386,8169,834,642,6693,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,86.0
387,8164,829,606,6729,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,87.0
388,8161,824,576,6761,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,88.0
389,8155,820,542,6793,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,89.0
390,8150,814,514,6822,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,90.0
391,8144,809,491,6844,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,91.0
392,8141,805,475,6861,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,92.0
393,8136,800,461,6875,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,93.0
394,8132,799,436,6897,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,94.0
395,8127,797,408,6922,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,95.0
396,8123,795,388,6940,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,96.0
397,8120,794,370,6956,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,97.0
398,8118,794,351,6973,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,98.0
399,8114,794,324,6996,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,99.0
400,10000,8959,1041,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,0.0
401,10000,8875,1125,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,1.0
402,10000,8807,1193,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,2.0
403,10000,8727,1273,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,3.0
404,10000,8637,1363,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,4.0
405,10000,8531,1469,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,5.0
406,10000,8403,1597,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,6.0
407,9997,8299,1698,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,7.0
408,9994,8126,1868,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,8.0
409,9991,7974,2017,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,9.0
410,9983,7813,2170,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,10.0
411,9971,7668,2303,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,11.0
412,9961,7481,2480,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,12.0
413,9946,7304,2642,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,13.0
414,9924,7102,2819,3,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,14.0
415,9908,6896,3006,6,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,15.0
416,9889,6688,3188,13,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,16.0
417,9869,6481,3371,17,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,17.0
418,9835,6244,3561,30,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,18.0
419,9802,5997,3752,53,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,19.0
420,9778,5734,3968,76,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,20.0
421,9745,5515,4123,107,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,21.0
422,9711,5295,4266,150,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,22.0
423,9676,5032,4449,195,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,23.0
424,9638,4831,4547,260,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,24.0
425,9603,4596,4661,346,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,25.0
426,9570,4371,4769,430,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,26.0
427,9521,4129,4877,515,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,27.0
428,9485,3907,4958,620,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,28.0
429,9425,3685,5003,737,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,29.0
430,9308,3449,4998,861,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,30.0
431,9270,3276,4981,1013,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,31.0
432,9209,3067,4998,1144,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,32.0
433,9156,2910,4967,1279,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,33.0
434,9107,2737,4946,1424,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,34.0
435,9072,2595,4881,1596,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,35.0
436,9037,2469,4781,1787,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,36.0
437,9001,2358,4711,1932,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,37.0
438,8960,2228,4631,2101,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,38.0
439,8926,2130,4526,2270,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,39.0
440,8887,2033,4409,2445,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,40.0
441,8847,1942,4305,2600,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,41.0
442,8818,1857,4170,2791,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,42.0
443,8787,1766,4067,2954,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,43.0
444,8741,1703,3936,3102,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,44.0
445,8712,1617,3847,3248,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,45.0
446,8675,1550,3730,3395,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,46.0
447,8647,1494,3616,3537,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,47.0
448,8619,1446,3489,3684,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,48.0
449,8588,1390,3355,3843,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,49.0
450,8558,1343,3226,3989,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,50.0
451,8529,1286,3097,4146,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,51.0
452,8507,1244,2952,4311,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,52.0
453,8478,1203,2816,4459,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,53.0
454,8450,1169,2678,4603,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,54.0
455,8427,1145,2556,4726,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,55.0
456,8405,1118,2445,4842,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,56.0
457,8380,1087,2333,4960,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,57.0
458,8360,1061,2219,5080,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,58.0
459,8339,1035,2116,5188,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,59.0
460,8324,1014,2024,5286,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,60.0
461,8310,997,1932,5381,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,61.0
462,8288,977,1856,5455,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,62.0
463,8278,961,1771,5546,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,63.0
464,8267,948,1680,5639,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,64.0
465,8254,926,1607,5721,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,65.0
466,8238,912,1530,5796,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,66.0
467,8220,900,1456,5864,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,67.0
468,8207,889,1379,5939,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,68.0
469,8194,882,1301,6011,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,69.0
470,8189,873,1237,6079,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,70.0
471,8175,865,1173,6137,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,71.0
472,8163,854,1108,6201,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,72.0
473,8156,842,1048,6266,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,73.0
474,8144,840,985,6319,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,74.0
475,8140,824,951,6365,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,75.0
476,8135,817,896,6422,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,76.0
477,8128,810,846,6472,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,77.0
478,8120,807,799,6514,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,78.0
479,8113,794,767,6552,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,79.0
480,8107,792,730,6585,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,80.0
481,8097,789,687,6621,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,81.0
482,8089,784,654,6651,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,82.0
483,8083,781,608,6694,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,83.0
484,8077,776,579,6722,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,84.0
485,8072,774,545,6753,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,85.0
486,8065,771,514,6780,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,86.0
487,8058,768,498,6792,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,87.0
488,8052,764,472,6816,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,88.0
489,8049,760,441,6848,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,89.0
490,8045,759,419,6867,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,90.0
491,8045,757,394,6894,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,91.0
492,8042,755,378,6909,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,92.0
493,8038,755,361,6922,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,93.0
494,8035,754,346,6935,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,94.0
495,8030,754,321,6955,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,95.0
496,8024,752,300,6972,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,96.0
497,8019,750,281,6988,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,97.0
498,8016,749,252,7015,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,98.0
499,8014,748,235,7031,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,99.0
500,10000,9004,996,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,0.0
501,10000,8940,1060,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,1.0
502,10000,8869,1131,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,2.0
503,10000,8795,1205,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,3.0
504,10000,8696,1304,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,4.0
505,9999,8604,1395,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,5.0
506,9999,8492,1507,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,6.0
507,9997,8351,1646,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,7.0
508,9994,8230,1764,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,8.0
509,9990,8095,1895,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,9.0
510,9985,7925,2060,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,10.0
511,9974,7789,2185,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,11.0
512,9964,7618,2346,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,12.0
513,9951,7431,2519,1,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,13.0
514,9933,7228,2703,2,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,14.0
515,9910,7025,2879,6,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,15.0
516,9886,6830,3046,10,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,16.0
517,9871,6628,3220,23,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,17.0
518,9844,6438,3371,35,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,18.0
519,9817,6222,3543,52,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,19.0
520,9785,5985,3723,77,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,20.0
521,9761,5757,3898,106,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,21.0
522,9735,5533,4041,161,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,22.0
523,9703,5311,4185,207,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,23.0
524,9668,5097,4297,274,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,24.0
525,9638,4867,4436,335,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,25.0
526,9611,4658,4527,426,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,26.0
527,9575,4467,4590,518,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,27.0
528,9553,4275,4647,631,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,28.0
529,9521,4097,4686,738,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,29.0
530,9484,3907,4704,873,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,30.0
531,9439,3731,4709,999,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,31.0
532,9409,3579,4673,1157,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,32.0
533,9374,3424,4657,1293,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,33.0
534,9333,3286,4595,1452,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,34.0
535,9291,3152,4534,1605,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,35.0
536,9244,3012,4460,1772,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,36.0
537,9211,2882,4420,1909,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,37.0
538,9173,2767,4346,2060,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,38.0
539,9141,2653,4267,2221,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,39.0
540,9110,2518,4217,2375,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,40.0
541,9075,2386,4151,2538,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,41.0
542,9027,2294,4020,2713,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,42.0
543,8986,2181,3948,2857,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,43.0
544,8952,2115,3833,3004,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,44.0
545,8922,2031,3718,3173,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,45.0
546,8901,1944,3635,3322,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,46.0
547,8870,1864,3553,3453,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,47.0
548,8844,1789,3465,3590,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,48.0
549,8819,1730,3345,3744,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,49.0
550,8791,1670,3216,3905,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,50.0
551,8768,1626,3127,4015,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,51.0
552,8740,1575,3020,4145,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,52.0
553,8709,1515,2928,4266,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,53.0
554,8682,1466,2818,4398,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,54.0
555,8657,1413,2716,4528,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,55.0
556,8632,1370,2623,4639,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,56.0
557,8609,1318,2546,4745,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,57.0
558,8588,1284,2462,4842,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,58.0
559,8567,1246,2364,4957,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,59.0
560,8549,1215,2273,5061,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,60.0
561,8532,1181,2178,5173,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,61.0
562,8511,1159,2073,5279,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,62.0
563,8485,1138,1979,5368,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,63.0
564,8464,1118,1896,5450,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,64.0
565,8453,1103,1817,5533,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,65.0
566,8438,1079,1750,5609,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,66.0
567,8426,1067,1668,5691,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,67.0
568,8408,1053,1594,5761,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,68.0
569,8393,1038,1511,5844,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,69.0
570,8375,1029,1435,5911,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,70.0
571,8357,1019,1366,5972,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,71.0
572,8338,1013,1296,6029,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,72.0
573,8334,1002,1244,6088,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,73.0
574,8319,994,1171,6154,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,74.0
575,8305,988,1104,6213,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,75.0
576,8295,982,1043,6270,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,76.0
577,8282,977,984,6321,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,77.0
578,8272,969,931,6372,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,78.0
579,8261,963,882,6416,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,79.0
580,8254,959,831,6464,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,80.0
581,8250,955,793,6502,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,81.0
582,8245,948,755,6542,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,82.0
583,8241,947,706,6588,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,83.0
584,8231,945,663,6623,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,84.0
585,8228,941,631,6656,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,85.0
586,8218,941,601,6676,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,86.0
587,8209,937,563,6709,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,87.0
588,8206,934,525,6747,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,88.0
589,8199,934,499,6766,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,89.0
590,8192,927,461,6804,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,90.0
591,8188,927,433,6828,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,91.0
592,8185,924,406,6855,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,92.0
593,8177,922,385,6870,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,93.0
594,8172,921,355,6896,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,94.0
595,8171,921,322,6928,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,95.0
596,8169,921,305,6943,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,96.0
597,8163,920,280,6963,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,97.0
598,8159,918,262,6979,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,98.0
599,8156,918,247,6991,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,99.0
600,10000,8989,1011,0,10000.0,0.1,0.5,28.0,0.02,0.5,7.0,0.0
601,10000,8908,1092,0,10000.0,0.1,0.5,28.0,0.02,0.5,7.0,1.0
602,10000,8851,1149,0,10000.0,0.1,0.5,28.0,0.02,0.5,7.0,2.0
