,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#,Time
301,10000,8943,1057,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,1.0
302,10000,8894,1106,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,2.0
303,10000,8828,1172,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,3.0
304,9999,8748,1251,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,4.0
305,9999,8637,1362,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,5.0
306,9998,8523,1475,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,6.0
307,9997,8409,1588,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,7.0
308,9994,8277,1717,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,8.0
309,9991,8143,1848,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,9.0
310,9988,8026,1962,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,10.0
311,9982,7854,2128,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,11.0
312,9978,7704,2274,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,12.0
313,9962,7533,2429,0,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,13.0
314,9952,7353,2598,1,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,14.0
315,9932,7180,2749,3,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,15.0
316,9922,6969,2944,9,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,16.0
317,9894,6807,3069,18,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,17.0
318,9873,6619,3225,29,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,18.0
319,9854,6376,3431,47,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,19.0
320,9834,6134,3627,73,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,20.0
321,9808,5905,3800,103,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,21.0
322,9779,5669,3969,141,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,22.0
323,9750,5428,4138,184,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,23.0
324,9715,5211,4281,223,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,24.0
325,9677,4970,4406,301,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,25.0
326,9638,4747,4515,376,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,26.0
327,9597,4529,4593,475,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,27.0
328,9569,4316,4659,594,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,28.0
329,9533,4105,4734,694,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,29.0
330,9509,3905,4788,816,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,30.0
331,9468,3701,4808,959,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,31.0
332,9425,3518,4821,1086,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,32.0
333,9389,3364,4807,1218,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,33.0
334,9358,3175,4801,1382,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,34.0
335,9317,3040,4753,1524,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,35.0
336,9270,2908,4701,1661,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,36.0
337,9232,2761,4643,1828,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,37.0
338,9193,2634,4598,1961,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,38.0
339,9161,2518,4537,2106,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,39.0
340,9120,2374,4491,2255,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,40.0
341,9074,2262,4374,2438,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,41.0
342,9036,2169,4282,2585,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,42.0
343,8995,2058,4192,2745,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,43.0
344,8959,1972,4072,2915,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,44.0
345,8922,1890,3974,3058,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,45.0
346,8886,1795,3888,3203,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,46.0
347,8850,1703,3769,3378,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,47.0
348,8827,1640,3642,3545,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,48.0
349,8807,1582,3525,3700,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,49.0
350,8786,1519,3406,3861,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,50.0
351,8756,1468,3296,3992,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,51.0
352,8723,1404,3184,4135,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,52.0
353,8696,1344,3078,4274,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,53.0
354,8665,1291,2964,4410,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,54.0
355,8637,1244,2843,4550,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,55.0
356,8616,1205,2751,4660,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,56.0
357,8597,1159,2646,4792,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,57.0
358,8582,1131,2528,4923,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,58.0
359,8563,1103,2420,5040,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,59.0
360,8544,1074,2321,5149,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,60.0
361,8510,1040,2211,5259,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,61.0
362,8493,1009,2129,5355,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,62.0
363,8473,985,2042,5446,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,63.0
364,8453,956,1961,5536,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,64.0
365,8437,922,1883,5632,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,65.0
366,8419,909,1800,5710,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,66.0
367,8401,883,1731,5787,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,67.0
368,8391,864,1643,5884,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,68.0
369,8376,849,1562,5965,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,69.0
370,8365,831,1499,6035,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,70.0
371,8349,820,1411,6118,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,71.0
372,8337,806,1357,6174,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,72.0
373,8324,800,1280,6244,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,73.0
374,8314,794,1216,6304,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,74.0
375,8307,779,1166,6362,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,75.0
376,8293,769,1112,6412,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,76.0
377,8285,762,1063,6460,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,77.0
378,8277,754,1015,6508,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,78.0
379,8271,750,954,6567,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,79.0
380,8263,746,906,6611,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,80.0
381,8253,740,871,6642,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,81.0
382,8243,736,828,6679,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,82.0
383,8233,732,784,6717,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,83.0
384,8230,730,739,6761,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,84.0
385,8222,727,689,6806,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,85.0
386,8211,723,636,6852,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,86.0
387,8208,720,602,6886,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,87.0
388,8202,716,567,6919,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,88.0
389,8200,714,534,6952,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,89.0
390,8195,714,508,6973,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,90.0
391,8191,714,474,7003,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,91.0
392,8187,714,444,7029,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,92.0
393,8183,713,414,7056,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,93.0
394,8180,713,380,7087,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,94.0
395,8178,712,362,7104,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,95.0
396,8176,712,348,7116,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,96.0
397,8173,710,330,7133,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,97.0
398,8171,710,302,7159,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,98.0
399,8168,708,286,7174,10000.0,0.1,0.5,28.0,0.02,0.5,4.0,99.0
400,10000,8961,1039,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,0.0
401,10000,8880,1120,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,1.0
402,10000,8824,1176,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,2.0
403,10000,8734,1266,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,3.0
404,10000,8636,1364,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,4.0
405,9999,8536,1463,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,5.0
406,9999,8430,1569,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,6.0
407,9998,8314,1684,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,7.0
408,9994,8205,1789,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,8.0
409,9992,8070,1922,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,9.0
410,9985,7914,2071,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,10.0
411,9975,7775,2200,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,11.0
412,9964,7584,2380,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,12.0
413,9948,7376,2572,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,13.0
414,9931,7185,2746,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,14.0
415,9910,7000,2910,0,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,15.0
416,9889,6814,3071,4,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,16.0
417,9869,6577,3282,10,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,17.0
418,9846,6357,3476,13,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,18.0
419,9822,6142,3652,28,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,19.0
420,9797,5920,3828,49,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,20.0
421,9767,5704,3981,82,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,21.0
422,9742,5505,4120,117,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,22.0
423,9711,5258,4289,164,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,23.0
424,9681,5053,4391,237,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,24.0
425,9645,4824,4511,310,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,25.0
426,9611,4598,4621,392,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,26.0
427,9568,4390,4687,491,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,27.0
428,9540,4207,4745,588,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,28.0
429,9502,4017,4768,717,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,29.0
430,9469,3836,4792,841,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,30.0
431,9429,3660,4786,983,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,31.0
432,9386,3503,4765,1118,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,32.0
433,9353,3329,4757,1267,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,33.0
434,9314,3176,4722,1416,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,34.0
435,9276,3025,4673,1578,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,35.0
436,9232,2891,4588,1753,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,36.0
437,9201,2728,4545,1928,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,37.0
438,9165,2604,4475,2086,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,38.0
439,9125,2478,4404,2243,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,39.0
440,9084,2367,4326,2391,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,40.0
441,9050,2251,4266,2533,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,41.0
442,9021,2148,4151,2722,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,42.0
443,8990,2046,4062,2882,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,43.0
444,8957,1953,3944,3060,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,44.0
445,8925,1877,3838,3210,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,45.0
446,8892,1786,3723,3383,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,46.0
447,8864,1718,3606,3540,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,47.0
448,8835,1647,3498,3690,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,48.0
449,8801,1558,3394,3849,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,49.0
450,8775,1492,3275,4008,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,50.0
451,8744,1434,3176,4134,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,51.0
452,8718,1382,3077,4259,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,52.0
453,8688,1313,2978,4397,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,53.0
454,8666,1255,2889,4522,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,54.0
455,8643,1205,2789,4649,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,55.0
456,8620,1174,2691,4755,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,56.0
457,8598,1143,2597,4858,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,57.0
458,8567,1109,2485,4973,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,58.0
459,8544,1069,2395,5080,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,59.0
460,8529,1035,2294,5200,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,60.0
461,8509,1000,2211,5298,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,61.0
462,8487,972,2126,5389,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,62.0
463,8471,949,2041,5481,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,63.0
464,8450,928,1955,5567,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,64.0
465,8437,908,1851,5678,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,65.0
466,8418,895,1775,5748,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,66.0
467,8399,865,1696,5838,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,67.0
468,8385,848,1625,5912,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,68.0
469,8371,835,1552,5984,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,69.0
470,8356,820,1475,6061,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,70.0
471,8335,811,1396,6128,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,71.0
472,8324,798,1341,6185,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,72.0
473,8309,791,1258,6260,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,73.0
474,8295,785,1202,6308,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,74.0
475,8288,782,1137,6369,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,75.0
476,8277,772,1078,6427,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,76.0
477,8266,767,1031,6468,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,77.0
478,8255,763,977,6515,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,78.0
479,8244,758,925,6561,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,79.0
480,8241,753,892,6596,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,80.0
481,8232,749,839,6644,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,81.0
482,8223,742,788,6693,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,82.0
483,8217,739,754,6724,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,83.0
484,8209,737,714,6758,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,84.0
485,8203,737,666,6800,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,85.0
486,8195,736,624,6835,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,86.0
487,8191,730,586,6875,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,87.0
488,8185,726,561,6898,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,88.0
489,8181,723,525,6933,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,89.0
490,8176,721,493,6962,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,90.0
491,8170,718,463,6989,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,91.0
492,8166,710,447,7009,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,92.0
493,8160,709,413,7038,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,93.0
494,8158,709,391,7058,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,94.0
495,8156,709,381,7066,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,95.0
496,8152,708,360,7084,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,96.0
497,8149,708,341,7100,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,97.0
498,8144,708,320,7116,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,98.0
499,8139,708,298,7133,10000.0,0.1,0.5,28.0,0.02,0.5,5.0,99.0
500,10000,9009,991,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,0.0
501,10000,8958,1042,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,1.0
502,10000,8896,1104,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,2.0
503,10000,8823,1177,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,3.0
504,10000,8734,1266,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,4.0
505,9998,8631,1367,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,5.0
506,9995,8553,1442,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,6.0
507,9993,8447,1546,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,7.0
508,9993,8338,1655,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,8.0
509,9986,8208,1778,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,9.0
510,9980,8081,1899,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,10.0
511,9970,7939,2031,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,11.0
512,9959,7785,2174,0,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,12.0
513,9948,7621,2326,1,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,13.0
514,9923,7443,2478,2,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,14.0
515,9909,7235,2671,3,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,15.0
516,9888,7038,2844,6,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,16.0
517,9865,6809,3047,9,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,17.0
518,9840,6626,3200,14,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,18.0
519,9813,6413,3373,27,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,19.0
520,9784,6217,3515,52,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,20.0
521,9759,6006,3671,82,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,21.0
522,9735,5800,3829,106,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,22.0
523,9708,5585,3981,142,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,23.0
524,9689,5355,4139,195,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,24.0
525,9654,5120,4268,266,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,25.0
526,9630,4906,4383,341,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,26.0
527,9593,4686,4472,435,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,27.0
528,9559,4469,4551,539,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,28.0
529,9527,4262,4628,637,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,29.0
530,9489,4044,4701,744,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,30.0
531,9456,3838,4751,867,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,31.0
532,9423,3627,4777,1019,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,32.0
533,9386,3422,4823,1141,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,33.0
534,9346,3217,4845,1284,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,34.0
535,9306,3045,4840,1421,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,35.0
536,9267,2860,4833,1574,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,36.0
537,9223,2705,4796,1722,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,37.0
538,9180,2564,4744,1872,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,38.0
539,9145,2434,4682,2029,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,39.0
540,9109,2296,4615,2198,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,40.0
541,9065,2168,4531,2366,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,41.0
542,9026,2059,4440,2527,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,42.0
543,8989,1941,4362,2686,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,43.0
544,8965,1844,4277,2844,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,44.0
545,8938,1758,4153,3027,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,45.0
546,8908,1673,4038,3197,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,46.0
547,8878,1598,3928,3352,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,47.0
548,8844,1530,3815,3499,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,48.0
549,8822,1458,3718,3646,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,49.0
550,8794,1400,3590,3804,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,50.0
551,8760,1351,3471,3938,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,51.0
552,8726,1301,3316,4109,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,52.0
553,8694,1249,3187,4258,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,53.0
554,8667,1199,3083,4385,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,54.0
555,8639,1157,2938,4544,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,55.0
556,8624,1118,2828,4678,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,56.0
557,8591,1094,2679,4818,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,57.0
558,8570,1064,2580,4926,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,58.0
559,8551,1044,2473,5034,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,59.0
560,8530,1024,2341,5165,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,60.0
561,8514,1001,2228,5285,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,61.0
562,8496,980,2141,5375,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,62.0
563,8473,961,2048,5464,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,63.0
564,8450,941,1934,5575,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,64.0
565,8425,911,1831,5683,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,65.0
566,8405,898,1736,5771,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,66.0
567,8389,889,1625,5875,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,67.0
568,8379,869,1557,5953,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,68.0
569,8370,854,1488,6028,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,69.0
570,8349,850,1398,6101,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,70.0
571,8340,844,1325,6171,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,71.0
572,8326,833,1252,6241,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,72.0
573,8311,823,1193,6295,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,73.0
574,8305,812,1133,6360,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,74.0
575,8289,805,1069,6415,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,75.0
576,8281,803,1005,6473,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,76.0
577,8271,799,957,6515,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,77.0
578,8257,796,900,6561,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,78.0
579,8250,792,855,6603,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,79.0
580,8242,788,812,6642,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,80.0
581,8234,786,771,6677,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,81.0
582,8227,785,725,6717,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,82.0
583,8218,784,680,6754,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,83.0
584,8213,777,649,6787,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,84.0
585,8206,775,615,6816,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,85.0
586,8196,774,563,6859,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,86.0
587,8190,773,528,6889,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,87.0
588,8176,771,482,6923,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,88.0
589,8172,768,457,6947,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,89.0
590,8168,761,437,6970,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,90.0
591,8165,758,407,7000,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,91.0
592,8162,756,386,7020,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,92.0
593,8159,756,364,7039,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,93.0
594,8157,756,335,7066,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,94.0
595,8154,755,314,7085,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,95.0
596,8152,755,290,7107,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,96.0
597,8149,755,268,7126,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,97.0
598,8147,755,255,7137,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,98.0
599,8143,755,235,7153,10000.0,0.1,0.5,28.0,0.02,0.5,6.0,99.0
600,10000,8999,1001,0,10000.0,0.1,0.5,28.0,0.02,0.5,7.0,0.0
601,10000,8930,1070,0,10000.0,0.1,0.5,28.0,0.02,0.5,7.0,1.0
602,10000,8880,1120,0,10000.0,0.1,0.5,28.0,0.02,0.5,7.0,2.0
