,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#,Time
299,8951,5307,350,3294,10000.0,0.1,0.5,28.0,0.02,0.75,3.0,99.0
300,10000,9024,976,0,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,0.0
301,10000,8971,1029,0,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,1.0
302,10000,8925,1075,0,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,2.0
303,10000,8900,1100,0,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,3.0
304,10000,8870,1130,0,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,4.0
305,10000,8829,1171,0,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,5.0
306,9998,8785,1213,0,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,6.0
307,9997,8745,1252,0,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,7.0
308,9995,8703,1292,0,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,8.0
309,9991,8658,1333,0,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,9.0
310,9989,8604,1384,1,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,10.0
311,9982,8542,1435,5,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,11.0
312,9974,8489,1477,8,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,12.0
313,9965,8432,1524,9,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,13.0
314,9955,8373,1569,13,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,14.0
315,9938,8319,1597,22,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,15.0
316,9925,8254,1641,30,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,16.0
317,9911,8189,1685,37,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,17.0
318,9895,8130,1715,50,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,18.0
319,9884,8079,1739,66,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,19.0
320,9870,8018,1766,86,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,20.0
321,9856,7938,1822,96,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,21.0
322,9839,7868,1850,121,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,22.0
323,9825,7812,1870,143,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,23.0
324,9809,7739,1899,171,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,24.0
325,9790,7682,1903,205,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,25.0
326,9780,7605,1942,233,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,26.0
327,9764,7533,1957,274,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,27.0
328,9749,7472,1964,313,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,28.0
329,9732,7404,1973,355,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,29.0
330,9716,7342,1976,398,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,30.0
331,9707,7273,1974,460,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,31.0
332,9690,7199,1984,507,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,32.0
333,9670,7150,1962,558,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,33.0
334,9650,7101,1940,609,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,34.0
335,9636,7044,1929,663,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,35.0
336,9626,6996,1915,715,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,36.0
337,9611,6942,1899,770,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,37.0
338,9602,6902,1872,828,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,38.0
339,9587,6831,1876,880,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,39.0
340,9564,6781,1848,935,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,40.0
341,9548,6740,1811,997,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,41.0
342,9537,6699,1767,1071,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,42.0
343,9521,6651,1754,1116,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,43.0
344,9510,6606,1728,1176,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,44.0
345,9496,6564,1703,1229,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,45.0
346,9482,6525,1671,1286,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,46.0
347,9465,6465,1662,1338,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,47.0
348,9453,6419,1639,1395,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,48.0
349,9435,6375,1596,1464,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,49.0
350,9423,6339,1558,1526,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,50.0
351,9414,6304,1537,1573,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,51.0
352,9402,6253,1520,1629,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,52.0
353,9395,6210,1502,1683,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,53.0
354,9382,6170,1461,1751,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,54.0
355,9358,6140,1419,1799,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,55.0
356,9347,6096,1339,1912,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,56.0
357,9327,6071,1303,1953,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,57.0
358,9310,6054,1261,1995,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,58.0
359,9297,6017,1252,2028,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,59.0
360,9288,5990,1236,2062,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,60.0
361,9279,5973,1213,2093,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,61.0
362,9271,5948,1189,2134,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,62.0
363,9263,5929,1150,2184,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,63.0
364,9258,5916,1114,2228,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,64.0
365,9248,5887,1104,2257,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,65.0
366,9240,5869,1078,2293,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,66.0
367,9227,5850,1052,2325,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,67.0
368,9218,5832,1024,2362,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,68.0
369,9217,5812,995,2410,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,69.0
370,9205,5796,961,2448,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,70.0
371,9197,5781,939,2477,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,71.0
372,9190,5764,916,2510,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,72.0
373,9184,5747,887,2550,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,73.0
374,9178,5726,871,2581,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,74.0
375,9169,5709,854,2606,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,75.0
376,9162,5697,827,2638,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,76.0
377,9148,5681,797,2670,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,77.0
378,9141,5673,776,2692,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,78.0
379,9137,5662,755,2720,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,79.0
380,9134,5653,728,2753,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,80.0
381,9125,5644,704,2777,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,81.0
382,9120,5639,673,2808,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,82.0
383,9109,5630,644,2835,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,83.0
384,9105,5625,613,2867,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,84.0
385,9104,5617,590,2897,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,85.0
386,9098,5613,565,2920,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,86.0
387,9092,5603,535,2954,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,87.0
388,9089,5601,511,2977,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,88.0
389,9087,5597,498,2992,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,89.0
390,9079,5594,472,3013,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,90.0
391,9074,5589,453,3032,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,91.0
392,9069,5587,433,3049,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,92.0
393,9066,5584,418,3064,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,93.0
394,9062,5583,395,3084,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,94.0
395,9057,5582,372,3103,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,95.0
396,9052,5577,352,3123,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,96.0
397,9050,5574,335,3141,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,97.0
398,9047,5573,319,3155,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,98.0
399,9042,5570,306,3166,10000.0,0.1,0.5,28.0,0.02,0.75,4.0,99.0
400,10000,8992,1008,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,0.0
401,10000,8947,1053,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,1.0
402,10000,8908,1092,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,2.0
403,10000,8873,1127,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,3.0
404,9999,8836,1163,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,4.0
405,9999,8800,1199,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,5.0
406,9997,8753,1244,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,6.0
407,9995,8710,1285,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,7.0
408,9992,8672,1320,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,8.0
409,9986,8616,1370,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,9.0
410,9980,8559,1421,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,10.0
411,9976,8497,1479,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,11.0
412,9968,8445,1523,0,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,12.0
413,9964,8378,1585,1,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,13.0
414,9958,8323,1633,2,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,14.0
415,9948,8241,1701,6,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,15.0
416,9938,8174,1751,13,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,16.0
417,9923,8104,1799,20,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,17.0
418,9906,8043,1832,31,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,18.0
419,9887,7963,1881,43,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,19.0
420,9870,7884,1927,59,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,20.0
421,9850,7817,1956,77,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,21.0
422,9829,7756,1975,98,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,22.0
423,9812,7677,2005,130,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,23.0
424,9798,7610,2029,159,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,24.0
425,9782,7545,2036,201,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,25.0
426,9767,7462,2069,236,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,26.0
427,9748,7390,2080,278,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,27.0
428,9736,7317,2096,323,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,28.0
429,9714,7233,2111,370,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,29.0
430,9694,7149,2121,424,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,30.0
431,9677,7072,2127,478,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,31.0
432,9661,6991,2141,529,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,32.0
433,9647,6917,2156,574,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,33.0
434,9622,6828,2159,635,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,34.0
435,9605,6765,2137,703,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,35.0
436,9580,6679,2142,759,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,36.0
437,9560,6634,2111,815,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,37.0
438,9551,6561,2125,865,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,38.0
439,9535,6496,2099,940,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,39.0
440,9515,6433,2074,1008,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,40.0
441,9495,6378,2043,1074,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,41.0
442,9478,6318,2029,1131,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,42.0
443,9464,6275,2006,1183,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,43.0
444,9444,6210,1985,1249,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,44.0
445,9426,6156,1946,1324,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,45.0
446,9409,6109,1903,1397,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,46.0
447,9398,6063,1864,1471,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,47.0
448,9381,6012,1841,1528,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,48.0
449,9364,5979,1778,1607,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,49.0
450,9353,5946,1744,1663,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,50.0
451,9335,5905,1706,1724,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,51.0
452,9320,5873,1650,1797,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,52.0
453,9312,5819,1632,1861,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,53.0
454,9294,5780,1586,1928,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,54.0
455,9275,5739,1536,2000,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,55.0
456,9264,5712,1445,2107,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,56.0
457,9253,5682,1419,2152,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,57.0
458,9243,5642,1390,2211,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,58.0
459,9231,5607,1359,2265,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,59.0
460,9219,5582,1322,2315,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,60.0
461,9210,5560,1289,2361,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,61.0
462,9199,5539,1257,2403,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,62.0
463,9189,5510,1241,2438,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,63.0
464,9178,5494,1202,2482,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,64.0
465,9168,5473,1160,2535,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,65.0
466,9159,5458,1119,2582,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,66.0
467,9146,5438,1086,2622,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,67.0
468,9136,5425,1055,2656,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,68.0
469,9124,5412,1019,2693,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,69.0
470,9115,5397,994,2724,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,70.0
471,9104,5379,964,2761,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,71.0
472,9096,5369,927,2800,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,72.0
473,9086,5351,903,2832,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,73.0
474,9079,5338,881,2860,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,74.0
475,9071,5333,846,2892,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,75.0
476,9065,5320,819,2926,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,76.0
477,9059,5311,798,2950,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,77.0
478,9048,5303,762,2983,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,78.0
479,9045,5292,735,3018,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,79.0
480,9036,5286,702,3048,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,80.0
481,9028,5279,675,3074,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,81.0
482,9016,5273,642,3101,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,82.0
483,9010,5267,619,3124,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,83.0
484,9000,5256,591,3153,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,84.0
485,8992,5251,560,3181,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,85.0
486,8988,5245,540,3203,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,86.0
487,8982,5241,519,3222,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,87.0
488,8980,5236,494,3250,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,88.0
489,8976,5234,469,3273,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,89.0
490,8969,5231,455,3283,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,90.0
491,8963,5227,436,3300,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,91.0
492,8958,5223,414,3321,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,92.0
493,8955,5222,394,3339,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,93.0
494,8950,5220,383,3347,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,94.0
495,8949,5218,363,3368,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,95.0
496,8945,5216,339,3390,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,96.0
497,8943,5214,323,3406,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,97.0
498,8939,5210,303,3426,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,98.0
499,8936,5206,295,3435,10000.0,0.1,0.5,28.0,0.02,0.75,5.0,99.0
500,10000,9048,952,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,0.0
501,10000,9002,998,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,1.0
502,10000,8973,1027,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,2.0
503,10000,8952,1048,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,3.0
504,10000,8932,1068,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,4.0
505,9998,8906,1092,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,5.0
506,9995,8875,1120,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,6.0
507,9994,8832,1162,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,7.0
508,9991,8791,1200,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,8.0
509,9991,8742,1249,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,9.0
510,9986,8700,1286,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,10.0
511,9979,8642,1337,0,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,11.0
512,9977,8584,1392,1,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,12.0
513,9972,8527,1443,2,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,13.0
514,9959,8476,1478,5,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,14.0
515,9947,8419,1518,10,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,15.0
516,9936,8367,1555,14,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,16.0
517,9921,8291,1607,23,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,17.0
518,9908,8231,1642,35,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,18.0
519,9891,8175,1669,47,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,19.0
520,9871,8113,1697,61,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,20.0
521,9859,8046,1744,69,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,21.0
522,9849,7982,1776,91,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,22.0
523,9836,7917,1817,102,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,23.0
524,9826,7848,1855,123,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,24.0
525,9815,7801,1868,146,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,25.0
526,9795,7725,1886,184,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,26.0
527,9774,7652,1907,215,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,27.0
528,9761,7576,1919,266,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,28.0
529,9745,7506,1937,302,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,29.0
530,9733,7444,1936,353,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,30.0
531,9718,7377,1940,401,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,31.0
532,9708,7307,1954,447,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,32.0
533,9699,7236,1978,485,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,33.0
534,9688,7167,1980,541,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,34.0
535,9671,7118,1958,595,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,35.0
536,9657,7057,1951,649,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,36.0
537,9641,6991,1952,698,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,37.0
538,9630,6918,1952,760,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,38.0
539,9619,6837,1971,811,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,39.0
540,9598,6773,1978,847,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,40.0
541,9576,6705,1955,916,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,41.0
542,9561,6654,1924,983,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,42.0
543,9545,6594,1915,1036,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,43.0
544,9524,6555,1870,1099,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,44.0
545,9508,6508,1837,1163,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,45.0
546,9495,6454,1813,1228,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,46.0
547,9483,6411,1785,1287,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,47.0
548,9469,6360,1763,1346,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,48.0
549,9454,6310,1730,1414,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,49.0
550,9442,6265,1706,1471,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,50.0
551,9427,6226,1675,1526,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,51.0
552,9409,6188,1626,1595,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,52.0
553,9394,6144,1609,1641,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,53.0
554,9372,6113,1565,1694,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,54.0
555,9356,6070,1537,1749,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,55.0
556,9342,6033,1448,1861,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,56.0
557,9333,6013,1417,1903,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,57.0
558,9320,5978,1399,1943,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,58.0
559,9314,5937,1396,1981,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,59.0
560,9300,5908,1369,2023,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,60.0
561,9290,5883,1335,2072,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,61.0
562,9285,5837,1341,2107,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,62.0
563,9278,5809,1321,2148,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,63.0
564,9269,5778,1299,2192,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,64.0
565,9258,5748,1279,2231,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,65.0
566,9246,5726,1240,2280,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,66.0
567,9236,5713,1196,2327,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,67.0
568,9229,5688,1176,2365,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,68.0
569,9222,5656,1170,2396,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,69.0
570,9207,5630,1144,2433,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,70.0
571,9194,5609,1111,2474,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,71.0
572,9186,5592,1077,2517,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,72.0
573,9180,5574,1048,2558,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,73.0
574,9175,5556,1027,2592,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,74.0
575,9161,5539,990,2632,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,75.0
576,9155,5520,981,2654,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,76.0
577,9148,5507,944,2697,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,77.0
578,9137,5495,904,2738,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,78.0
579,9130,5481,873,2776,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,79.0
580,9123,5470,839,2814,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,80.0
581,9107,5462,801,2844,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,81.0
582,9104,5456,778,2870,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,82.0
583,9093,5448,736,2909,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,83.0
584,9085,5442,701,2942,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,84.0
585,9079,5439,670,2970,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,85.0
586,9072,5433,648,2991,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,86.0
587,9067,5424,624,3019,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,87.0
588,9057,5414,603,3040,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,88.0
589,9051,5405,581,3065,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,89.0
590,9047,5403,557,3087,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,90.0
591,9043,5395,540,3108,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,91.0
592,9037,5389,520,3128,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,92.0
593,9031,5377,501,3153,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,93.0
594,9023,5375,476,3172,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,94.0
595,9016,5370,461,3185,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,95.0
596,9013,5364,445,3204,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,96.0
597,9012,5357,431,3224,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,97.0
598,9005,5354,415,3236,10000.0,0.1,0.5,28.0,0.02,0.75,6.0,98.0
