,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#
668,5095,6,834,4255,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
669,5080,6,760,4314,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
670,5058,6,689,4363,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
671,5041,6,631,4404,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
672,5029,6,569,4454,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
673,5017,6,513,4498,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
674,5008,6,462,4540,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
675,4998,6,418,4574,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
676,4986,6,374,4606,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
677,4978,6,333,4639,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
678,4966,6,298,4662,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
679,4961,6,274,4681,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
680,4953,6,234,4713,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
681,4951,6,214,4731,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
682,4946,6,193,4747,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
683,4940,6,165,4769,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
684,4940,6,146,4788,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
685,4936,6,130,4800,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
686,4935,6,117,4812,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
687,4933,6,104,4823,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
688,4929,6,88,4835,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
689,4927,6,76,4845,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
690,4926,6,65,4855,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
691,4925,6,60,4859,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
692,4924,6,53,4865,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
693,4921,6,46,4869,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
694,4921,6,42,4873,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
695,4920,6,38,4876,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
696,4920,6,34,4880,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
697,4920,6,30,4884,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
698,4920,6,27,4887,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
699,4920,6,25,4889,10000.0,0.1,0.5,28.0,0.02,0.0,7.0
700,10000,9046,954,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
701,10000,8977,1023,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
702,10000,8890,1110,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
703,10000,8755,1245,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
704,10000,8618,1382,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
705,10000,8441,1559,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
706,9996,8238,1758,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
707,9995,8006,1989,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
708,9990,7736,2254,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
709,9975,7446,2529,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
710,9960,7097,2863,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
711,9941,6741,3200,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
712,9923,6358,3565,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
713,9880,5954,3926,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
714,9831,5533,4298,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
715,9802,5082,4720,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
716,9740,4632,5108,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
717,9689,4183,5506,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
718,9618,3778,5840,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
719,9551,3406,6145,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
720,9456,3055,6401,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
721,9373,2701,6672,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
722,9271,2372,6899,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
723,9179,2074,7105,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
724,9068,1773,7295,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
725,8956,1514,7442,0,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
726,8829,1273,7554,2,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
727,8721,1075,7643,3,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
728,8592,904,7685,3,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
729,8477,774,7696,7,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
730,8352,629,7710,13,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
731,8221,514,7682,25,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
732,8062,428,7591,43,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
733,7901,345,7484,72,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
734,7777,281,7395,101,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
735,7641,223,7277,141,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
736,7504,187,7110,207,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
737,7393,153,6958,282,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
738,7261,127,6773,361,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
739,7127,102,6575,450,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
740,7010,83,6363,564,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
741,6902,66,6142,694,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
742,6775,51,5880,844,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
743,6669,46,5633,990,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
744,6559,35,5377,1147,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
745,6468,28,5119,1321,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
746,6365,24,4866,1475,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
747,6268,18,4602,1648,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
748,6175,16,4341,1818,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
749,6092,16,4095,1981,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
750,6019,15,3855,2149,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
751,5929,13,3586,2330,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
752,5860,13,3371,2476,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
753,5793,13,3164,2616,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
754,5724,12,2942,2770,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
755,5663,12,2735,2916,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
756,5608,12,2565,3031,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
757,5564,12,2390,3162,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
758,5522,12,2200,3310,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
759,5494,12,2055,3427,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
760,5461,12,1918,3531,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
761,5413,10,1759,3644,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
762,5376,10,1644,3722,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
763,5346,10,1521,3815,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
764,5316,10,1421,3885,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
765,5298,10,1310,3978,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
766,5273,10,1201,4062,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
767,5253,10,1099,4144,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
768,5228,10,1008,4210,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
769,5204,10,915,4279,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
770,5182,10,840,4332,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
771,5160,10,752,4398,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
772,5147,10,701,4436,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
773,5130,10,641,4479,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
774,5117,10,576,4531,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
775,5106,9,523,4574,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
776,5098,9,466,4623,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
777,5090,9,426,4655,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
778,5085,9,393,4683,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
779,5080,9,356,4715,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
780,5078,9,325,4744,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
781,5072,9,292,4771,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
782,5067,9,262,4796,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
783,5064,9,246,4809,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
784,5058,9,216,4833,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
785,5054,9,202,4843,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
786,5050,9,182,4859,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
787,5046,9,168,4869,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
788,5041,9,147,4885,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
789,5037,9,133,4895,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
790,5036,9,118,4909,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
791,5032,9,109,4914,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
792,5031,9,97,4925,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
793,5030,9,88,4933,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
794,5029,9,78,4942,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
795,5027,9,67,4951,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
796,5025,9,59,4957,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
797,5023,9,53,4961,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
798,5022,9,48,4965,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
799,5021,9,39,4973,10000.0,0.1,0.5,28.0,0.02,0.0,8.0
800,10000,9027,973,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
801,10000,8920,1080,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
802,10000,8812,1188,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
803,10000,8667,1333,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
804,10000,8485,1515,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
805,10000,8255,1745,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
806,9998,8041,1957,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
807,9993,7809,2184,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
808,9986,7511,2475,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
809,9974,7180,2794,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
810,9961,6802,3159,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
811,9932,6405,3527,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
812,9897,5992,3905,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
813,9858,5577,4281,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
814,9809,5143,4666,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
815,9759,4684,5075,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
816,9711,4235,5476,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
817,9654,3805,5849,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
818,9579,3427,6152,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
819,9503,3012,6491,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
820,9425,2658,6767,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
821,9343,2341,7002,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
822,9245,2045,7200,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
823,9155,1789,7366,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
824,9025,1551,7474,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
825,8887,1334,7553,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
826,8763,1113,7650,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
827,8640,941,7699,0,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
828,8497,814,7680,3,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
829,8379,691,7682,6,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
830,8238,571,7646,21,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
831,8112,469,7601,42,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
832,7973,384,7529,60,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
833,7828,308,7422,98,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
834,7681,259,7293,129,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
835,7530,218,7121,191,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
836,7392,182,6949,261,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
837,7271,155,6754,362,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
838,7123,130,6529,464,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
839,7002,113,6309,580,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
840,6892,96,6085,711,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
841,6782,78,5852,852,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
842,6643,67,5587,989,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
843,6528,49,5340,1139,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
844,6406,42,5067,1297,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
845,6297,37,4803,1457,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
846,6204,32,4554,1618,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
847,6106,28,4307,1771,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
848,6026,28,4050,1948,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
849,5943,23,3791,2129,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
850,5877,20,3567,2290,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
851,5806,16,3326,2464,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
852,5735,15,3100,2620,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
853,5670,14,2894,2762,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
854,5604,13,2691,2900,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
855,5554,13,2519,3022,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
856,5515,13,2363,3139,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
857,5468,13,2195,3260,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
858,5419,13,2033,3373,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
859,5384,12,1892,3480,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
860,5351,12,1761,3578,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
861,5317,12,1631,3674,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
862,5276,12,1508,3756,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
863,5239,12,1374,3853,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
864,5215,12,1254,3949,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
865,5190,12,1164,4014,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
866,5163,12,1063,4088,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
867,5139,11,979,4149,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
868,5125,11,910,4204,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
869,5113,11,840,4262,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
870,5097,11,767,4319,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
871,5079,11,710,4358,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
872,5063,11,650,4402,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
873,5055,11,597,4447,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
874,5044,11,541,4492,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
875,5024,11,484,4529,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
876,5018,11,441,4566,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
877,5011,11,408,4592,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
878,5005,11,373,4621,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
879,4996,11,347,4638,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
880,4988,11,299,4678,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
881,4983,11,269,4703,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
882,4976,11,233,4732,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
883,4975,11,224,4740,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
884,4970,11,200,4759,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
885,4966,11,182,4773,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
886,4961,11,157,4793,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
887,4958,11,140,4807,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
888,4955,11,128,4816,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
889,4952,11,117,4824,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
890,4950,11,107,4832,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
891,4947,11,101,4835,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
892,4944,11,92,4841,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
893,4944,11,83,4850,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
894,4942,11,74,4857,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
895,4941,11,64,4866,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
896,4940,11,54,4875,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
897,4940,11,48,4881,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
898,4937,11,42,4884,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
899,4937,11,37,4889,10000.0,0.1,0.5,28.0,0.02,0.0,9.0
900,10000,9013,987,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
901,10000,8952,1048,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
902,10000,8840,1160,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
903,10000,8703,1297,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
904,10000,8567,1433,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
905,10000,8385,1615,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
906,10000,8190,1810,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
907,9997,7959,2038,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
908,9991,7709,2282,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
909,9979,7393,2586,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
910,9960,7070,2890,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
911,9935,6709,3226,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
912,9900,6291,3609,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
913,9859,5856,4003,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
914,9814,5381,4433,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
915,9760,4946,4814,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
916,9705,4485,5220,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
917,9653,4041,5612,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
918,9583,3571,6012,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
919,9518,3093,6425,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
920,9447,2673,6774,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
921,9355,2292,7063,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
922,9263,1926,7337,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
923,9158,1642,7516,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
924,9042,1371,7671,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
925,8922,1155,7767,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
926,8792,968,7824,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
927,8663,825,7838,0,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
928,8547,664,7882,1,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
929,8413,550,7859,4,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
930,8285,463,7813,9,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
931,8148,390,7742,16,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
932,8019,321,7667,31,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
933,7901,268,7582,51,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
934,7758,230,7438,90,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
935,7604,186,7282,136,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
936,7458,162,7109,187,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
937,7312,143,6927,242,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
938,7158,116,6698,344,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
939,7041,97,6485,459,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
940,6910,84,6232,594,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
941,6800,70,6003,727,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
942,6699,57,5742,900,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
943,6579,52,5491,1036,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
944,6458,42,5225,1191,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
945,6365,35,4971,1359,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
946,6266,33,4705,1528,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
947,6186,28,4477,1681,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
948,6098,26,4215,1857,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
949,6012,24,3960,2028,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
950,5932,22,3694,2216,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
951,5872,20,3451,2401,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
952,5807,18,3224,2565,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
953,5744,16,2984,2744,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
954,5679,16,2760,2903,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
955,5620,15,2575,3030,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
956,5568,14,2380,3174,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
957,5529,14,2217,3298,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
958,5495,13,2039,3443,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
959,5469,12,1892,3565,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
960,5434,12,1740,3682,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
961,5399,12,1621,3766,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
962,5373,12,1470,3891,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
963,5337,12,1324,4001,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
964,5307,12,1206,4089,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
965,5289,12,1117,4160,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
966,5267,11,1035,4221,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
967,5235,11,933,4291,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
968,5214,11,856,4347,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
969,5195,11,770,4414,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
970,5184,11,696,4477,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
971,5167,9,630,4528,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
972,5158,8,575,4575,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
973,5153,7,527,4619,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
974,5143,7,475,4661,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
975,5137,7,439,4691,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
976,5131,7,407,4717,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
977,5122,5,367,4750,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
978,5116,5,338,4773,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
979,5112,4,316,4792,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
980,5110,4,284,4822,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
981,5105,4,254,4847,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
982,5102,4,238,4860,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
983,5098,4,218,4876,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
984,5094,3,195,4896,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
985,5090,3,173,4914,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
986,5085,3,148,4934,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
987,5080,3,132,4945,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
988,5076,3,120,4953,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
989,5074,3,107,4964,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
990,5072,3,99,4970,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
991,5071,3,94,4974,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
992,5069,3,83,4983,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
993,5061,3,69,4989,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
994,5061,3,65,4993,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
995,5061,3,57,5001,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
996,5061,3,55,5003,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
997,5061,3,46,5012,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
998,5060,3,41,5016,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
999,5060,3,37,5020,10000.0,0.1,0.5,28.0,0.02,0.0,10.0
1000,10000,8985,1015,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1001,10000,8911,1089,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1002,10000,8812,1188,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
